chr---			
chr---			
chr1	184767219	184767316	-1
chr1	202700061	202700172	-1
chr1	202742246	202742364	-1
chr1	203148890	203149005	-1
chr1	203151868	203151976	-1
chr1	205280878	205280953	-1
chr1	207083617	207083645	-1
chr1	207086284	207086313	-1
chr1	226925131	226925157	-1
chr1	235971794	235972192	-1
chr1	235973225	235973479	-1
chr1	661980	662005	-1
chr1	1683143	1683246	-1
chr1	153516119	153516192	-1
chr1	109642921	109643018	1
chr1	12254023	12254077	1
chr1	12254641	12254670	1
chr1	17672530	17672605	1
chr1	21896803	21896841	1
chr1	21903030	21903122	1
chr1	28199629	28200086	1
chr1	28211820	28211908	1
chr1	28212399	28212428	1
chr1	29323750	29323829	1
chr1	32740339	32740401	1
chr1	32740600	32740678	1
chr1	36320569	36320749	1
chr1	48309829	48309863	1
chr1	66798457	66798839	1
chr1	109735250	109735404	1
chr1	117552533	117552799	1
chr1	118165712	118166594	1
chr1	145438567	145438783	1
chr1	145440079	145440129	1
chr1	145441186	145441218	1
chr1	149577608	149577662	1
chr1	151131734	151131859	1
chr1	151262442	151262468	1
chr1	156132753	156132865	1
chr1	158815427	158815674	1
chr1	160719619	160719835	1
chr1	160769643	160769872	1
chr1	161188684	161188720	1
chr1	161479727	161479752	1
chr1	161480145	161480169	1
chr1	161487334	161487743	1
chr1	161489143	161489183	1
chr1	161495511	161495535	1
chr1	161495674	161495770	1
chr1	161633113	161633143	1
chr1	167601579	167601717	1
chr1	167673952	167673979	1
chr1	182768156	182768517	1
chr1	192130593	192130617	1
chr1	192150481	192150587	1
chr1	198617199	198617784	1
chr1	198649322	198649349	1
chr1	198671378	198671476	1
chr1	198726256	198726303	1
chr1	207702072	207702141	1
chr1	207705531	207705632	1
chr1	207715584	207715634	1
chr1	207724192	207724263	1
chr1	207725383	207725465	1
chr1	207737223	207737347	1
chr1	207742478	207742560	1
chr1	207753638	207753671	1
chr1	207753860	207753918	1
chr1	207782848	207782960	1
chr1	207791457	207791588	1
chr1	207812869	207813796	1
chr1	244213345	244213947	1
chr1	248039798	248040969	1
chr1	248059528	248059668	1
chr1	662957	662992	-1
chr1	17394586	17395517	-1
chr1	17395589	17395696	-1
chr1	27939738	27939831	-1
chr1	27950389	27950416	-1
chr1	31205326	31205355	-1
chr1	31205594	31206503	-1
chr1	33789373	33789445	-1
chr1	36931720	36931797	-1
chr1	36931870	36931937	-1
chr1	36933193	36933252	-1
chr1	36935301	36935425	-1
chr1	36939039	36939213	-1
chr1	36939367	36939460	-1
chr1	36945063	36945089	-1
chr1	65515563	65516215	-1
chr1	65517153	65517293	-1
chr1	68659645	68659711	-1
chr1	108247606	108247683	-1
chr1	147924039	147924328	-1
chr1	150704147	150704733	-1
chr1	150722505	150722638	-1
chr1	150975203	150975378	-1
chr1	150978353	150978558	-1
chr1	151338059	151338095	-1
chr1	153346318	153346399	-1
chr1	153346969	153347066	-1
chr1	156220490	156220514	-1
chr1	157766891	157766919	-1
chr1	160459990	160460024	-1
chr1	160460392	160460444	-1
chr1	161512602	161512635	-1
chr1	161514647	161514716	-1
chr1	161518212	161518361	-1
chr1	169512047	169512217	-1
chr1	169660338	169660845	-1
chr1	169676382	169676449	-1
chr1	169676489	169676585	-1
chr1	183534863	183534914	-1
chr1	183543625	183543749	-1
chr1	183546744	183546823	-1
chr1	202702586	202702717	-1
chr1	202743813	202743839	-1
chr1	202746154	202746210	-1
chr1	203152836	203152919	-1
chr1	205287380	205287637	-1
chr1	207077258	207077459	-1
chr1	207086314	207086380	-1
chr1	226901192	226901631	-1
chr1	235876226	235876466	-1
chr1	235902042	235902089	-1
chr1	243251480	243251514	-1
chr1	661756	661844	-1
chr1	661594	661624	-1
chr1	153516246	153516370	-1
chr1	12266830	12266926	1
chr1	17674442	17674536	1
chr1	17674982	17675155	1
chr1	21904378	21904645	1
chr1	26646675	26646780	1
chr1	28203101	28203225	1
chr1	28206233	28206348	1
chr1	28212472	28212820	1
chr1	29338377	29338402	1
chr1	29344740	29344806	1
chr1	32741515	32741660	1
chr1	36321058	36321159	1
chr1	36321361	36321474	1
chr1	62267295	62267320	1
chr1	62271132	62271194	1
chr1	66817082	66817327	1
chr1	109740108	109740233	1
chr1	111439408	111439575	1
chr1	118166726	118167030	1
chr1	145438847	145439001	1
chr1	145439004	145439042	1
chr1	145440280	145440441	1
chr1	145440468	145440519	1
chr1	145441541	145442092	1
chr1	153330773	153330899	1
chr1	158226642	158226666	1
chr1	158800399	158800491	1
chr1	158817554	158817679	1
chr1	158817680	158817706	1
chr1	160788034	160788106	1
chr1	161188779	161188930	1
chr1	161475305	161475330	1
chr1	161480472	161480574	1
chr1	161487784	161487808	1
chr1	161487823	161487923	1
chr1	161489385	161489439	1
chr1	161489635	161489659	1
chr1	161495819	161495848	1
chr1	161641237	161641380	1
chr1	161642839	161642983	1
chr1	167609663	167609692	1
chr1	167676180	167676293	1
chr1	176736932	176736956	1
chr1	182781297	182781334	1
chr1	182783939	182783992	1
chr1	192778215	192778246	1
chr1	198625329	198625590	1
chr1	198626784	198626907	1
chr1	198673111	198673469	1
chr1	198726331	198726384	1
chr1	207684915	207684951	1
chr1	207684958	207684999	1
chr1	207705637	207705708	1
chr1	207715665	207715910	1
chr1	207718667	207718791	1
chr1	207726113	207726196	1
chr1	207737502	207737553	1
chr1	207743208	207743291	1
chr1	207748940	207749025	1
chr1	207755273	207755305	1
chr1	207785022	207785051	1
chr1	207785057	207785082	1
chr1	226259657	226259692	1
chr1	244217215	244217548	1
chr1	247582060	247582096	1
chr1	248059778	248059833	1
chr1	1683121	1683246	-1
chr1	17410221	17410289	-1
chr1	27940969	27941088	-1
chr1	28473819	28474949	-1
chr1	28475643	28475834	-1
chr1	31208050	31208090	-1
chr1	33792963	33793005	-1
chr1	33794475	33794694	-1
chr1	36931958	36931990	-1
chr1	36933432	36933472	-1
chr1	36937037	36937100	-1
chr1	36937203	36937228	-1
chr1	36941074	36941265	-1
chr1	36947095	36947130	-1
chr1	47649456	47649571	-1
chr1	65519766	65519855	-1
chr1	68659739	68659903	-1
chr1	108292095	108292210	-1
chr1	111732133	111732336	-1
chr1	144506473	144506724	-1
chr1	144339619	144339644	-1
chr1	144330455	144330780	-1
chr1	149825738	149825779	-1
chr1	150705409	150705490	-1
chr1	150724262	150724390	-1
chr1	150727521	150727594	-1
chr1	150975581	150976227	-1
chr1	151338893	151338929	-1
chr1	151339224	151339317	-1
chr1	153362617	153362691	-1
chr1	157772222	157772380	-1
chr1	161512644	161512795	-1
chr1	161512803	161512862	-1
chr1	161518423	161518463	-1
chr1	169524421	169524585	-1
chr1	169662934	169663330	-1
chr1	169670743	169670824	-1
chr1	169677667	169677884	-1
chr1	183536064	183536118	-1
chr1	183536361	183536467	-1
chr1	183556041	183556112	-1
chr1	186645030	186645291	-1
chr1	202715035	202715109	-1
chr1	202715300	202715417	-1
chr1	203148122	203148248	-1
chr1	203153714	203153749	-1
chr1	203154328	203154513	-1
chr1	207077673	207077711	-1
chr1	207087165	207087313	-1
chr1	235918784	235918882	-1
chr1	12269242	12269267	1
chr1	14111794	14112037	1
chr1	20944945	20945017	1
chr1	25892791	25893194	1
chr1	26607706	26608000	1
chr1	27675571	27675595	1
chr1	28206373	28206561	1
chr1	28218129	28218480	1
chr1	29313963	29313997	1
chr1	29344810	29344951	1
chr1	32745301	32745339	1
chr1	32745478	32745568	1
chr1	39782070	39782198	1
chr1	62274153	62274185	1
chr1	109714516	109714601	1
chr1	109716434	109716459	1
chr1	111441166	111441690	1
chr1	118167296	118167350	1
chr1	118167840	118170329	1
chr1	145439062	145439143	1
chr1	145440638	145440773	1
chr1	145442177	145442292	1
chr1	145442380	145442481	1
chr1	153333178	153333247	1
chr1	153333269	153333296	1
chr1	158812013	158812169	1
chr1	158819241	158819271	1
chr1	160794008	160794039	1
chr1	161185114	161185159	1
chr1	161480664	161480702	1
chr1	161483685	161483713	1
chr1	161487952	161488305	1
chr1	161490110	161490235	1
chr1	161495891	161495929	1
chr1	161498303	161498556	1
chr1	161643783	161643816	1
chr1	182763520	182763573	1
chr1	182798210	182798380	1
chr1	198627672	198627937	1
chr1	198693370	198693544	1
chr1	198698266	198698300	1
chr1	204542822	204542846	1
chr1	206763520	206763569	1
chr1	207696991	207697339	1
chr1	207706828	207706910	1
chr1	207707558	207707641	1
chr1	207718946	207718997	1
chr1	207731883	207731958	1
chr1	207734104	207734132	1
chr1	207739236	207739263	1
chr1	207741188	207741273	1
chr1	207751173	207751198	1
chr1	207758102	207758214	1
chr1	207760746	207760888	1
chr1	207785284	207785384	1
chr1	207857218	207857254	1
chr1	207872545	207872614	1
chr1	228328840	228328989	1
chr1	228334564	228334638	1
chr1	247596998	247597065	1
chr1	248041852	248042771	1
chr1	135614	135639	-1
chr1	1711370	1711400	-1
chr1	17411095	17411187	-1
chr1	17420065	17420135	-1
chr1	27943382	27943481	-1
chr1	27943709	27943733	-1
chr1	28476148	28476492	-1
chr1	31212657	31212747	-1
chr1	31214487	31214527	-1
chr1	33799997	33800177	-1
chr1	36932003	36932056	-1
chr1	36932092	36932183	-1
chr1	36933525	36933555	-1
chr1	36933684	36933805	-1
chr1	36937714	36937740	-1
chr1	47650676	47650764	-1
chr1	65522736	65522767	-1
chr1	65531807	65531912	-1
chr1	76485579	76485603	-1
chr1	111740384	111740470	-1
chr1	150705528	150705559	-1
chr1	150705571	150705601	-1
chr1	150730340	150730447	-1
chr1	151028526	151028735	-1
chr1	151336816	151336941	-1
chr1	151340681	151340781	-1
chr1	153362874	153362991	-1
chr1	153516119	153516192	-1
chr1	157646466	157646500	-1
chr1	157731594	157731846	-1
chr1	157775041	157775313	-1
chr1	160523233	160523285	-1
chr1	160523714	160523815	-1
chr1	161512905	161512966	-1
chr1	161519487	161519518	-1
chr1	161519540	161519570	-1
chr1	169525927	169525977	-1
chr1	169526008	169526093	-1
chr1	169672398	169672517	-1
chr1	169677892	169677936	-1
chr1	169679577	169679601	-1
chr1	183559308	183559390	-1
chr1	184757493	184757517	-1
chr1	186645599	186645715	-1
chr1	186646809	186646878	-1
chr1	202729598	202729622	-1
chr1	203148314	203148375	-1
chr1	203148600	203148682	-1
chr1	205274348	205274445	-1
chr1	207077968	207078103	-1
chr1	207078399	207078492	-1
chr1	207087324	207087395	-1
chr1	226923519	226923967	-1
chr1	235966332	235966364	-1
chr1	188619728	188619755	-1
chr1	329803	329828	1
chr1	3798020	3798044	1
chr1	21887134	21887228	1
chr1	26645146	26645253	1
chr1	27671463	27671494	1
chr1	27676149	27676254	1
chr1	28209289	28209472	1
chr1	28210246	28210684	1
chr1	29365794	29365910	1
chr1	40870106	40870598	1
chr1	41843166	41843191	1
chr1	62288651	62288730	1
chr1	66801250	66801315	1
chr1	116562215	116562313	1
chr1	145439601	145439662	1
chr1	145440833	145440875	1
chr1	145441054	145441173	1
chr1	149577733	149577788	1
chr1	149577865	149577975	1
chr1	149754804	149755262	1
chr1	149760005	149760151	1
chr1	158813123	158813204	1
chr1	158909204	158909347	1
chr1	161475343	161475368	1
chr1	161476179	161476322	1
chr1	161476466	161476497	1
chr1	161488355	161488862	1
chr1	161493080	161493176	1
chr1	161645681	161645935	1
chr1	167607643	167607679	1
chr1	167624671	167624786	1
chr1	167632821	167632979	1
chr1	182763659	182764713	1
chr1	182764898	182765108	1
chr1	184057373	184057398	1
chr1	192778668	192779202	1
chr1	192779569	192779936	1
chr1	198629728	198630037	1
chr1	207679300	207679424	1
chr1	207680868	207681113	1
chr1	207700112	207700236	1
chr1	207720627	207720696	1
chr1	207741281	207741352	1
chr1	207751283	207751542	1
chr1	207787752	207787777	1
chr1	207888659	207888685	1
chr1	222915909	222915943	1
chr1	228336126	228336157	1
chr1	233643315	233643340	1
chr1	248031314	248031365	1
chr1	677903	678133	-1
chr1	3656019	3656157	-1
chr1	27948116	27948149	-1
chr1	28477192	28477463	-1
chr1	36806206	36806244	-1
chr1	36934528	36934691	-1
chr1	36937839	36937863	-1
chr1	36941285	36941346	-1
chr1	36941792	36942097	-1
chr1	36942621	36943255	-1
chr1	36944607	36944975	-1
chr1	47653001	47653082	-1
chr1	112264905	112267189	-1
chr1	120607122	120607201	-1
chr1	120641694	120641729	-1
chr1	144519813	144519867	-1
chr1	143743644	143743740	-1
chr1	143742822	143742880	-1
chr1	144339564	144339618	-1
chr1	144335102	144335234	-1
chr1	145440305	145442234	-1
chr1	147930762	147930816	-1
chr1	150539091	150539333	-1
chr1	150541498	150541744	-1
chr1	150707458	150708002	-1
chr1	150737153	150737187	-1
chr1	151341988	151342030	-1
chr1	157609857	157609889	-1
chr1	157764977	157765828	-1
chr1	157773921	157773957	-1
chr1	157788970	157789150	-1
chr1	159943590	159943616	-1
chr1	160523042	160523076	-1
chr1	161514351	161514459	-1
chr1	167465725	167465800	-1
chr1	169582297	169582328	-1
chr1	169673710	169673853	-1
chr1	183532784	183533093	-1
chr1	183539352	183539441	-1
chr1	183539915	183539967	-1
chr1	184774775	184774950	-1
chr1	200969851	200969898	-1
chr1	202736258	202736296	-1
chr1	205277710	205277836	-1
chr1	220745144	220745171	-1
chr1	226825404	226825430	-1
chr1	226828285	226828833	-1
chr1	226920954	226921138	-1
chr1	226921144	226921169	-1
chr1	226925088	226925126	-1
chr1	235954686	235954943	-1
chr1	222915909	222915943	1
chr10	1142111	1142163	1
chr10	11231536	11231815	1
chr10	11283888	11284126	1
chr10	11302464	11302582	1
chr10	11352682	11353032	1
chr10	11366288	11366597	1
chr10	11367817	11367927	1
chr10	11371258	11371580	1
chr10	11217117	11217294	1
chr10	11298706	11298849	1
chr10	20134807	20135062	1
chr10	20465940	20466014	1
chr10	26745178	26745383	1
chr10	26771410	26771502	1
chr10	26800684	26800822	1
chr10	26857813	26857872	1
chr10	45921912	45922192	1
chr10	45938865	45938967	1
chr10	45939184	45939245	1
chr10	51582240	51582265	1
chr10	82228370	82228423	1
chr10	91143599	91143719	1
chr10	94454468	94454514	1
chr10	125844028	125844146	-1
chr10	125823246	125823415	-1
chr10	125805789	125806014	-1
chr10	125771877	125771980	-1
chr10	129864346	129864458	1
chr10	129853493	129853743	1
chr10	129853854	129854097	1
chr10	5037965	5037989	-1
chr10	14615781	14616161	-1
chr10	29773592	29773749	-1
chr10	29820183	29820207	-1
chr10	45956722	45956770	-1
chr10	45959370	45959398	-1
chr10	72014760	72014786	-1
chr10	73511426	73511573	-1
chr10	73515136	73515208	-1
chr10	73522453	73522562	-1
chr10	73579258	73579379	-1
chr10	73822141	73822299	-1
chr10	73822424	73822468	-1
chr10	81912515	81914359	-1
chr10	98383237	98383279	-1
chr10	98386476	98386657	-1
chr10	106068713	106068741	-1
chr10	106081727	106082103	-1
chr10	126365890	126365929	-1
chr10	126383537	126383633	-1
chr10	125780623	125780697	-1
chr10	125780802	125780903	-1
chr10	125835168	125835318	-1
chr10	11213953	11214315	1
chr10	11217970	11218132	1
chr10	11259054	11259325	1
chr10	11291747	11292551	1
chr10	11306201	11306639	1
chr10	11306800	11306827	1
chr10	11321316	11321421	1
chr10	11356148	11356221	1
chr10	11358766	11359111	1
chr10	11369392	11369465	1
chr10	11371940	11372388	1
chr10	11239224	11241341	1
chr10	20290759	20290912	1
chr10	20466263	20466338	1
chr10	20500599	20500635	1
chr10	26781257	26781299	1
chr10	26822733	26823041	1
chr10	26872912	26872943	1
chr10	45877980	45878114	1
chr10	45922655	45922772	1
chr10	45940071	45940246	1
chr10	51576409	51576498	1
chr10	89624369	89624410	1
chr10	89624413	89625256	1
chr10	125843180	125843404	-1
chr10	125842693	125843007	-1
chr10	125805214	125805705	-1
chr10	125767436	125768661	-1
chr10	129867983	129868091	1
chr10	129876777	129876856	1
chr10	6470099	6470127	-1
chr10	6540358	6540483	-1
chr10	22889239	22889710	-1
chr10	29775341	29775464	-1
chr10	29852130	29852213	-1
chr10	45959701	45959745	-1
chr10	73510079	73510114	-1
chr10	73510124	73510324	-1
chr10	73517392	73517709	-1
chr10	73527541	73527840	-1
chr10	73579485	73579650	-1
chr10	73581655	73581749	-1
chr10	73822799	73822900	-1
chr10	89832898	89832948	-1
chr10	89846288	89846314	-1
chr10	98388159	98388237	-1
chr10	103576110	103576364	-1
chr10	126833455	126833533	-1
chr10	125756795	125757016	-1
chr10	125798086	125798182	-1
chr10	125839639	125839993	-1
chr10	5139626	5139650	1
chr10	5141545	5141590	1
chr10	11219027	11219653	1
chr10	11260047	11260263	1
chr10	11299134	11299165	1
chr10	11308600	11308640	1
chr10	11329975	11330018	1
chr10	11331315	11331392	1
chr10	11370519	11370755	1
chr10	11376692	11377476	1
chr10	11378517	11378602	1
chr10	20335798	20335943	1
chr10	20357101	20357168	1
chr10	20534281	20534407	1
chr10	26789765	26789826	1
chr10	26830511	26830616	1
chr10	26844963	26845197	1
chr10	45891303	45891372	1
chr10	45907664	45907719	1
chr10	45924069	45924204	1
chr10	45940979	45941132	1
chr10	51576581	51576928	1
chr10	64914719	64914749	1
chr10	97604820	97604990	1
chr10	97804110	97804140	1
chr10	125839639	125839993	-1
chr10	125801854	125801961	-1
chr10	125756795	125757016	-1
chr10	129875915	129876003	1
chr10	133771391	133771751	1
chr10	387220	387254	-1
chr10	6549414	6549453	-1
chr10	29752486	29752521	-1
chr10	29783884	29783909	-1
chr10	29858191	29858221	-1
chr10	46028590	46028651	-1
chr10	47625275	47625332	-1
chr10	73510359	73510801	-1
chr10	73518199	73518435	-1
chr10	73528441	73528556	-1
chr10	73533118	73533174	-1
chr10	73830140	73830180	-1
chr10	73832265	73832306	-1
chr10	89852716	89852813	-1
chr10	98403583	98403673	-1
chr10	98405271	98405418	-1
chr10	124759238	124759749	-1
chr10	125767436	125768661	-1
chr10	125801854	125801961	-1
chr10	125804125	125804374	-1
chr10	125842693	125843007	-1
chr10	125843180	125843404	-1
chr10	11302285	11302318	1
chr10	11308990	11310116	1
chr10	11363171	11363226	1
chr10	11370917	11371015	1
chr10	11371017	11371058	1
chr10	11215161	11216696	1
chr10	20432236	20432316	1
chr10	20571772	20572431	1
chr10	26728734	26728968	1
chr10	26789906	26790000	1
chr10	26792151	26792184	1
chr10	26849661	26849742	1
chr10	38737986	38738293	1
chr10	45919492	45919567	1
chr10	45935887	45936058	1
chr10	45936793	45936874	1
chr10	45941276	45941446	1
chr10	47673966	47673991	1
chr10	70856366	70856633	1
chr10	91065851	91066276	1
chr10	99080259	99080830	1
chr10	125835168	125835318	-1
chr10	125798086	125798182	-1
chr10	125780802	125780926	-1
chr10	129849131	129849337	1
chr10	129877783	129877819	1
chr10	129883048	129883429	1
chr10	426182	426218	-1
chr10	7400717	7400744	-1
chr10	29756673	29756797	-1
chr10	29759208	29759348	-1
chr10	29797274	29797310	-1
chr10	32634091	32634273	-1
chr10	45952029	45952792	-1
chr10	47634811	47634836	-1
chr10	73510861	73510997	-1
chr10	73520635	73520674	-1
chr10	73576107	73576215	-1
chr10	73818893	73820362	-1
chr10	73821486	73821956	-1
chr10	73840974	73841076	-1
chr10	98354539	98355247	-1
chr10	103553757	103553845	-1
chr10	105206676	105206890	-1
chr10	126315619	126315661	-1
chr10	125769709	125769811	-1
chr10	125771877	125771980	-1
chr10	125805214	125805705	-1
chr10	125844028	125844146	-1
chr10	1142207	1142240	1
chr10	5570962	5570991	1
chr10	6660702	6660731	1
chr10	11210504	11210645	1
chr10	11219850	11220253	1
chr10	11220280	11220390	1
chr10	11220694	11220830	1
chr10	11269619	11269835	1
chr10	11270494	11270657	1
chr10	11275140	11275477	1
chr10	11300376	11301367	1
chr10	11302335	11302455	1
chr10	11317280	11317368	1
chr10	11318598	11318650	1
chr10	11319092	11319300	1
chr10	11346978	11347079	1
chr10	11347135	11347315	1
chr10	11363054	11363100	1
chr10	11363391	11363460	1
chr10	11371061	11371151	1
chr10	11216786	11216860	1
chr10	11237184	11238202	1
chr10	11294488	11294701	1
chr10	11297030	11297190	1
chr10	11297279	11297588	1
chr10	20453417	20453496	1
chr10	26796769	26797169	1
chr10	26851315	26851358	1
chr10	27793916	27793944	1
chr10	30952486	30952569	1
chr10	30964492	30964528	1
chr10	42680943	42680975	1
chr10	45485073	45485109	1
chr10	45920408	45920496	1
chr10	45923819	45923871	1
chr10	51572468	51572492	1
chr10	73491762	73492122	1
chr10	89648225	89648250	1
chr10	89705651	89705681	1
chr10	97604403	97604560	1
chr10	125845321	125845485	-1
chr10	125825829	125825939	-1
chr10	125779519	125779842	-1
chr10	127436755	127437099	1
chr10	129854392	129854476	1
chr10	129868140	129868499	1
chr10	426253	426286	-1
chr10	13702324	13702454	-1
chr10	18550145	18550177	-1
chr10	29770535	29770575	-1
chr10	29784251	29784407	-1
chr10	29812745	29812889	-1
chr10	29835792	29837349	-1
chr10	65028761	65028790	-1
chr10	73511010	73511047	-1
chr10	73520386	73520568	-1
chr10	73521433	73521757	-1
chr10	73578439	73578470	-1
chr10	73581913	73582356	-1
chr10	81911589	81911956	-1
chr10	98381114	98381308	-1
chr10	103571427	103571947	-1
chr10	103572523	103572622	-1
chr10	104860473	104860502	-1
chr10	104860522	104860564	-1
chr10	105206973	105207217	-1
chr10	116199714	116199824	-1
chr10	126321073	126321151	-1
chr10	125805789	125806014	-1
chr10	125845321	125845485	-1
chr11	5719580	5719739	1
chr11	5730768	5730845	1
chr11	14671370	14671711	1
chr11	14674764	14675169	1
chr11	35217321	35217627	1
chr11	35233084	35233655	1
chr11	48005675	48005712	1
chr11	59566942	59567116	1
chr11	59567169	59567336	1
chr11	60154190	60154245	1
chr11	60161643	60162265	1
chr11	60231762	60231803	1
chr11	60778542	60778577	1
chr11	60778578	60778607	1
chr11	60894061	60894875	1
chr11	64979355	64979445	1
chr11	65647697	65647739	1
chr11	72533895	72534005	1
chr11	72534128	72534290	1
chr11	73111544	73111834	1
chr11	108204498	108204577	1
chr11	118186319	118186577	1
chr11	118223881	118224052	1
chr11	121328701	121328820	1
chr11	121360753	121360816	1
chr11	121393337	121393403	1
chr11	121393632	121393687	1
chr11	121415979	121416119	1
chr11	121417713	121417950	1
chr11	121425896	121426009	1
chr11	121440987	121441257	1
chr11	121459982	121460089	1
chr11	121476115	121476266	1
chr11	121477638	121477666	1
chr11	121481799	121481854	1
chr11	121491851	121491934	1
chr11	121502770	121503319	1
chr11	121504394	121504461	1
chr11	128587582	128587848	1
chr11	128680734	128680883	1
chr11	128680912	128681254	1
chr11	127615	127692	-1
chr11	127828	127853	-1
chr11	408098	408206	-1
chr11	5247810	5247842	-1
chr11	5247853	5247896	-1
chr11	5254235	5254302	-1
chr11	5269654	5269703	-1
chr11	5270606	5270815	-1
chr11	6741532	6741646	-1
chr11	6741675	6741737	-1
chr11	10049826	10049859	-1
chr11	16117551	16117661	-1
chr11	33880530	33880856	-1
chr11	47376878	47377053	-1
chr11	47405291	47405383	-1
chr11	47395962	47395996	-1
chr11	58979132	58979336	-1
chr11	58979563	58979587	-1
chr11	59944546	59944723	-1
chr11	64496455	64496514	-1
chr11	64497234	64497269	-1
chr11	68524584	68525042	-1
chr11	73685428	73685593	-1
chr11	74167518	74168136	-1
chr11	74987894	74987949	-1
chr11	74988445	74988492	-1
chr11	75001054	75001079	-1
chr11	94908663	94908762	-1
chr11	94911874	94911982	-1
chr11	104819260	104819290	-1
chr11	104897653	104897678	-1
chr11	104915140	104915238	-1
chr11	118065865	118066116	-1
chr11	118071278	118071327	-1
chr11	118081202	118081232	-1
chr11	118090966	118091118	-1
chr11	121352520	121352705	-1
chr11	128327201	128327241	-1
chr11	5247840	5247972	1
chr11	5248180	5248257	1
chr11	5719782	5720039	1
chr11	5730895	5731300	1
chr11	5731396	5731908	1
chr11	14808013	14808148	1
chr11	36422646	36422671	1
chr11	59540701	59540746	1
chr11	59562869	59562952	1
chr11	59567757	59567892	1
chr11	60154262	60154460	1
chr11	60155684	60155973	1
chr11	60234467	60234507	1
chr11	60780924	60781015	1
chr11	61529969	61529993	1
chr11	61724353	61724449	1
chr11	65649652	65649794	1
chr11	67069758	67069782	1
chr11	67177376	67177482	1
chr11	72534676	72534802	1
chr11	117867122	117867640	1
chr11	118215139	118215193	1
chr11	118220494	118220637	1
chr11	121340722	121340832	1
chr11	121367635	121367758	1
chr11	121367872	121367936	1
chr11	121403181	121403245	1
chr11	121420671	121420782	1
chr11	121428023	121428111	1
chr11	121429413	121429512	1
chr11	121447996	121448102	1
chr11	121460768	121460808	1
chr11	121461740	121461858	1
chr11	121477910	121477999	1
chr11	121495808	121495985	1
chr11	121498288	121498467	1
chr11	128590433	128591208	1
chr11	128594457	128594723	1
chr11	128609683	128609773	1
chr11	128772	128801	-1
chr11	3123414	3123450	-1
chr11	5247922	5247996	-1
chr11	5255303	5255327	-1
chr11	5255416	5255441	-1
chr11	5274459	5274484	-1
chr11	6741993	6742211	-1
chr11	10207332	10207811	-1
chr11	10597932	10598094	-1
chr11	33883040	33883222	-1
chr11	47381442	47381568	-1
chr11	47397201	47397272	-1
chr11	49075318	49075342	-1
chr11	59945748	59945780	-1
